verbo;tipo;processo_formativo_process;processo_formativo_schema;processo_formativo_pattern;processo_formativo_pattern_semispec;processo_formativo_vsupp;cluster;sinonimia;x;y
fruttificare;sintetico;Suffissazione;ificare;;;;unknown;ha_sinonimi;17.496204;10.777747
fugare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;13.8054285;11.960599
fumare;sintetico;Conversione;are;;;;unknown;no_sinonimi;15.895805;14.056212
sfumare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;ha_sinonimi;17.477205;11.579721
funzionare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;13.72347;9.896687
infuocare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;ha_sinonimi;16.852161;11.512432
sfocare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;17.405489;11.583661
sfocare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;17.345497;11.541434
sgambare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;16.786678;11.79466
sgambare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;16.78999;11.80834
gareggiare;sintetico;Suffissazione;eggiare;;;;unknown;ha_sinonimi;14.912401;11.769741
generare;sintetico;Conversione;are;;;;unknown;no_sinonimi;13.751062;10.58975
ingenerare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;13.710484;11.01135
gestire;sintetico;Conversione;ire;;;;unknown;no_sinonimi;13.425451;10.249124
ghiacciare;sintetico;Conversione;are;;;;unknown;no_sinonimi;17.602621;10.7600975
agghiacciare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;16.737057;12.655821
giocare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;14.9724;11.685508
gioire;sintetico;Conversione;ire;;;;unknown;ha_sinonimi;14.300118;13.89473
aggiornare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;14.540174;9.725194
aggiornare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;14.546825;9.750122
girare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;11.4591;11.078955
giustiziare;sintetico;Conversione;are;;;;unknown;no_sinonimi;12.586411;15.236057
gloriare;sintetico;Conversione;are;;;;unknown;no_sinonimi;13.992918;13.872468
glorificare;sintetico;Suffissazione;ificare;;;;unknown;ha_sinonimi;13.805885;13.797484
gommare;sintetico;Conversione;are;;;;unknown;no_sinonimi;15.556021;9.865202
sgommare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;16.443846;11.523803
sgommare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;16.425278;11.466815
sgommare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;16.413698;11.471995
graduare;sintetico;Conversione;are;;;;unknown;no_sinonimi;16.03067;9.716982
gradire;sintetico;Conversione;ire;;;;unknown;no_sinonimi;14.914816;13.80462
aggradare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;15.238162;12.965372
granire;sintetico;Conversione;ire;;;;unknown;no_sinonimi;18.034412;11.88898
granire;sintetico;Conversione;ire;;;;unknown;no_sinonimi;18.024633;11.883853
ingranare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;16.361082;11.306905
ingranare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;16.280087;11.346321
sgranare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;17.329165;11.689577
sgranare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;17.303516;11.773604
graziare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;12.671629;15.26661
aggraziare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;16.985178;11.295927
ingraziare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;14.038468;14.233232
aggruppare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;ha_sinonimi;16.306524;10.551777
guaire;sintetico;Conversione;ire;;;;unknown;no_sinonimi;16.10736;12.925844
inguaiare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;ha_sinonimi;14.227927;13.293589
agguerrire;sintetico;Parasintesi+DoppioStadioDerivativo;ad_ire;;;;unknown;no_sinonimi;15.815376;12.565566
guerreggiare;sintetico;Suffissazione;eggiare;;;;unknown;ha_sinonimi;12.624309;14.003384
ideare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;12.674347;11.162889
immaginare;sintetico;Conversione;are;;;;unknown;no_sinonimi;14.674094;13.070754
impressionare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;14.814341;14.088125
iniziare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;12.31408;10.45333
interessare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;14.013105;11.604232
isolare;sintetico;Conversione;are;;;;unknown;no_sinonimi;17.529928;10.631386
lacrimare;sintetico;Conversione;are;;;;unknown;no_sinonimi;17.134874;12.219117
allagare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;17.323517;10.909188
allattare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;15.420788;13.659779
lavorare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;12.711979;11.658841
legnare;sintetico;Conversione;are;;;;unknown;no_sinonimi;17.771067;12.279088
allettare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;ha_sinonimi;14.5133505;13.155764
limitare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;14.225824;11.139906
lineare;sintetico;Conversione;are;;;;unknown;no_sinonimi;16.51298;9.873651
allineare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;ha_sinonimi;16.351082;10.04779
listare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;16.3674;9.637027
lunare;sintetico;Conversione;are;;;;unknown;no_sinonimi;15.257743;9.147191
allunare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;15.140138;9.051824
allunare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;15.123262;9.084033
locare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;12.585791;13.472423
macchiare;sintetico;Conversione;are;;;;unknown;no_sinonimi;17.539997;11.691879
macchinare;sintetico;Conversione;are;;;;unknown;no_sinonimi;13.188222;12.545433
ammaestrare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;16.390226;13.341062
ammalare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;14.155841;14.96626
maneggiare;sintetico;Suffissazione;eggiare;;;;unknown;no_sinonimi;16.147448;11.672775
ammarare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;ha_sinonimi;15.093007;9.113168
mareggiare;sintetico;Suffissazione;eggiare;;;;unknown;no_sinonimi;17.221666;10.800615
maritare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;12.273423;14.478024
maschiare;sintetico;Conversione;are;;;;unknown;no_sinonimi;16.654602;11.365759
ammassare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;13.025953;13.743607
massificare;sintetico;Suffissazione;ificare;;;;unknown;no_sinonimi;14.491247;11.429832
medicare;sintetico;Conversione;are;;;;unknown;no_sinonimi;14.078753;15.048392
smembrare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;12.353403;13.302789
memorizzare;sintetico;Suffissazione;izzare;;;;unknown;no_sinonimi;14.735348;10.423147
meravigliare;sintetico;Conversione;are;;;;unknown;no_sinonimi;14.800239;14.095978
ministrare;sintetico;Conversione;are;;;;unknown;no_sinonimi;13.523498;13.15835
amministrare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;12.30338;13.462566
misurare;sintetico;Conversione;are;;;;unknown;no_sinonimi;16.114746;10.207882
modellare;sintetico;Conversione;are;;;;unknown;no_sinonimi;16.539246;9.773095
modificare;sintetico;Suffissazione;ificare;;;;unknown;no_sinonimi;14.286583;10.114979
ammogliare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;ha_sinonimi;12.373628;14.471556
montare;sintetico;Conversione;are;;;;unknown;no_sinonimi;15.293635;9.928748
ammontare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;12.96774;12.990232
smontare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;14.81692;9.845549
mortificare;sintetico;Suffissazione;ificare;;;;unknown;no_sinonimi;14.733572;13.632894
motivare;sintetico;Conversione;are;;;;unknown;no_sinonimi;13.727752;11.808114
motorizzare;sintetico;Suffissazione;izzare;;;;unknown;no_sinonimi;15.290887;9.924987
movimentare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;16.817333;10.389761
ammucchiare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;17.17739;12.266045
murare;sintetico;Conversione;are;;;;unknown;no_sinonimi;17.004221;9.812191
musicare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;11.839197;11.38403
snaturare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;14.064626;10.721633
annebbiare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;16.65242;12.090608
necessitare;sintetico;Conversione;are;;;;unknown;no_sinonimi;14.709035;10.540893
negoziare;sintetico;Conversione;are;;;;unknown;no_sinonimi;12.998343;13.769153
innervare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;16.767244;10.648231
snervare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;16.152084;12.925625
annoiare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;ha_sinonimi;15.172165;14.023247
nomare;sintetico;Conversione;are;;;;unknown;no_sinonimi;13.457177;13.789721
nominare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;11.899752;12.793807
numerare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;15.399097;10.62302
occasionare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;13.80186;11.540527
oculare;sintetico;Conversione;are;;;;unknown;no_sinonimi;16.86469;10.92159
adocchiare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;14.761631;14.6822195
inoculare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;17.151075;11.2479315
occhieggiare;sintetico;Suffissazione;eggiare;;;;unknown;no_sinonimi;17.125814;11.588913
odiare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;14.419509;14.046811
odorare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;17.629335;11.851123
oliare;sintetico;Conversione;are;;;;unknown;no_sinonimi;17.964672;12.221172
ombrare;sintetico;Conversione;are;;;;unknown;no_sinonimi;14.019366;13.580976
adombrare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;ha_sinonimi;13.705515;11.970404
ombreggiare;sintetico;Suffissazione;eggiare;;;;unknown;ha_sinonimi;17.377354;10.532604
inondare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;17.278719;11.101338
ondeggiare;sintetico;Suffissazione;eggiare;;;;unknown;no_sinonimi;16.98959;11.3829565
onorare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;13.840857;14.051439
operare;sintetico;Conversione;are;;;;unknown;no_sinonimi;13.327766;10.273234
adoperare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;13.540037;10.042662
ordinare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;12.065947;12.806476
orecchiare;sintetico;Conversione;are;;;;unknown;no_sinonimi;16.973097;12.1237135
orare;sintetico;Conversione;are;;;;unknown;no_sinonimi;16.686857;9.479483
ospedalizzare;sintetico;Suffissazione;izzare;;;;unknown;no_sinonimi;14.049705;15.14547
ospitare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;13.994849;10.029415
ossificare;sintetico;Suffissazione;ificare;;;;unknown;no_sinonimi;16.89459;10.8380785
impaccare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;16.723461;10.554108
pacificare;sintetico;Suffissazione;ificare;;;;unknown;ha_sinonimi;12.663142;14.082862
impaginare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;16.308674;9.568748
appaiare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;15.634406;11.32407
spaiare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;16.533524;10.609598
pallare;sintetico;Conversione;are;;;;unknown;no_sinonimi;12.89715;13.560151
impallare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;ha_sinonimi;15.4137745;12.752888
palleggiare;sintetico;Suffissazione;eggiare;;;;unknown;no_sinonimi;15.61433;11.9126215
impanare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;17.963966;12.18608
parcare;sintetico;Conversione;are;;;;unknown;no_sinonimi;16.767958;11.755184
apparentare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;13.600637;12.230333
imparentare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;11.958566;14.290282
impartire;sintetico;Parasintesi+DoppioStadioDerivativo;in_ire;;;;unknown;no_sinonimi;12.8804;12.044192
spartire;sintetico;Parasintesi+DoppioStadioDerivativo;s_ire;;;;unknown;no_sinonimi;12.694715;14.076726
spartire;sintetico;Parasintesi+DoppioStadioDerivativo;s_ire;;;;unknown;no_sinonimi;12.6688795;14.087327
partire;sintetico;Conversione;ire;;;;unknown;no_sinonimi;12.237207;10.358345
appartare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;15.780525;14.496685
parteggiare;sintetico;Suffissazione;eggiare;;;;unknown;ha_sinonimi;12.184407;13.796718
appassionare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;14.692816;13.88802
passare;sintetico;Conversione;are;;;;unknown;no_sinonimi;12.233525;10.311844
passeggiare;sintetico;Suffissazione;eggiare;;;;unknown;no_sinonimi;16.055376;14.536269
patteggiare;sintetico;Suffissazione;eggiare;;;;unknown;ha_sinonimi;13.042901;15.157648
impaurire;sintetico;Parasintesi+DoppioStadioDerivativo;in_ire;;;;unknown;ha_sinonimi;14.895049;14.204031
spellare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;17.724537;12.369822
pelare;sintetico;Conversione;are;;;;unknown;no_sinonimi;17.802372;12.296714
penare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;15.241827;13.341708
impensierire;sintetico;Parasintesi+DoppioStadioDerivativo;in_ire;;;;unknown;no_sinonimi;15.442526;12.27649
pensionare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;14.243614;9.343384
pericolare;sintetico;Conversione;are;;;;unknown;no_sinonimi;15.449107;13.445575
periodare;sintetico;Conversione;are;;;;unknown;no_sinonimi;14.641698;11.365497
impersonare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;12.542204;12.30964
personificare;sintetico;Suffissazione;ificare;;;;unknown;no_sinonimi;13.733642;13.348402
pescare;sintetico;Conversione;are;;;;unknown;no_sinonimi;17.453886;12.569483
pesare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;15.988963;10.409597
spesare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;13.183165;12.897538
spezzare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;ha_sinonimi;15.53508;11.608313
pianificare;sintetico;Suffissazione;ificare;;;;unknown;ha_sinonimi;12.172954;10.942569
piantare;sintetico;Conversione;are;;;;unknown;no_sinonimi;17.30134;10.934057
impiantare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;13.377057;10.367848
piazzare;sintetico;Conversione;are;;;;unknown;no_sinonimi;15.296125;11.129387
spiazzare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;14.962713;14.1534395
spiazzare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;14.990223;14.124358
appiedare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;15.264835;10.053975
impietrire;sintetico;Parasintesi+DoppioStadioDerivativo;in_ire;;;;unknown;no_sinonimi;15.827396;13.761798
poetare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;12.339726;11.614589
impolverare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;ha_sinonimi;17.503956;12.055612
spolverare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;17.929089;12.254116
spolverare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;17.977415;12.338833
polverizzare;sintetico;Suffissazione;izzare;;;;unknown;no_sinonimi;17.54691;12.003292
popolare;sintetico;Conversione;are;;;;unknown;no_sinonimi;13.008687;10.932529
impopolare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;13.552312;12.721849
spopolare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;13.147626;10.73345
spopolare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;13.185754;10.760012
posizionare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;15.52134;9.9611635
postare;sintetico;Conversione;are;;;;unknown;no_sinonimi;15.190607;12.902838
impostare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;15.922716;9.630327
posteggiare;sintetico;Suffissazione;eggiare;;;;unknown;no_sinonimi;16.080284;11.997198
postare;sintetico;Conversione;are;;;;unknown;no_sinonimi;15.131845;12.9247
impostare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;15.924591;9.624941
posteggiare;sintetico;Suffissazione;eggiare;;;;unknown;no_sinonimi;16.155481;11.854838
potenziare;sintetico;Conversione;are;;;;unknown;no_sinonimi;14.408709;10.108223
pranzare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;15.525626;14.839706
praticare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;13.049644;11.382433
impratichire;sintetico;Parasintesi+DoppioStadioDerivativo;in_ire;;;;unknown;no_sinonimi;13.005952;11.472438
premiare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;12.179132;12.752739
presenziare;sintetico;Conversione;are;;;;unknown;no_sinonimi;12.185282;11.059688
apprezzare ;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;14.737441;13.996422
sprezzare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;14.133979;13.453193
imprigionare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;ha_sinonimi;12.678134;15.191977
sprigionare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;16.083658;10.673009
principiare;sintetico;Conversione;are;;;;unknown;no_sinonimi;13.807681;14.080759
processare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;12.648905;15.288063
processare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;12.640032;15.250617
profumare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;17.881983;11.83804
progettare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;12.698412;10.913735
programmare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;11.998427;10.795623
spropositare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;13.27844;12.82469
impugnare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;16.22339;11.975569
puntare;sintetico;Conversione;are;;;;unknown;no_sinonimi;14.893313;10.941997
appuntare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;15.850481;12.395698
appuntire;sintetico;Parasintesi+DoppioStadioDerivativo;ad_ire;;;;unknown;no_sinonimi;16.926046;9.495374
impuntare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;15.817656;12.758758
spuntare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;15.681491;11.261416
spuntare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;15.76077;11.30686
spuntare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;15.735656;11.296589
spuntare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;15.733516;11.293108
puntare;sintetico;Conversione;are;;;;unknown;no_sinonimi;14.888271;10.887559
appuntare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;15.849575;12.396346
punteggiare;sintetico;Suffissazione;eggiare;;;;unknown;no_sinonimi;17.16169;10.1525755
quadrare;sintetico;Conversione;are;;;;unknown;no_sinonimi;16.827265;9.4314
inquadrare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;15.842395;9.683592
squadrare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;16.889341;9.470533
squadrare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;16.842867;9.426574
acquartierare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;12.666602;13.75435
questionare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;13.967588;12.357726
arrabbiare;sintetico;Parasintesi+DoppioStadioDerivativo;ad_are;;;;unknown;no_sinonimi;14.647828;14.259754
radiare;sintetico;Conversione;are;;;;unknown;no_sinonimi;14.297123;9.337973
radiare;sintetico;Conversione;are;;;;unknown;no_sinonimi;14.311545;9.331013
irradiare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;16.187075;10.428419
irradiare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;16.235651;10.4700365
raggiare;sintetico;Conversione;are;;;;unknown;no_sinonimi;16.74402;9.415144
irraggiare;sintetico;Parasintesi+DoppioStadioDerivativo;in_are;;;;unknown;no_sinonimi;16.211369;10.444329
ragionare;sintetico;Conversione;are;;;;unknown;no_sinonimi;14.553207;12.621474
sragionare;sintetico;Parasintesi+DoppioStadioDerivativo;s_are;;;;unknown;no_sinonimi;16.147692;13.097792
ramare;sintetico;Conversione;are;;;;unknown;no_sinonimi;17.776411;11.568485
ramificare;sintetico;Suffissazione;ificare;;;;unknown;no_sinonimi;16.85303;9.929421
regnare;sintetico;Conversione;are;;;;unknown;no_sinonimi;12.476199;14.175283
regolare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;14.230672;11.069572
relazionare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;14.01666;11.908024
rischiare;sintetico;Conversione;are;;;;unknown;ha_sinonimi;13.768704;10.796931
